,job_id,nb_tasks,task_execution_time,arriving_time,starting_time,finishing_time,dataset size,transfert time,nb replicas,optimal_replicas_number,nb_first_replicas_sended
0,1,11,50,104.53891263175399,105.0999999999983,204.89999999999264,2048,2.840499306518724,11,,
1,2,7,50,136.70131903925054,137.0999999999965,300.59999999999985,1024,1.5657492354740061,7,,
2,0,6,100,102.0060287274801,103.09999999999842,302.2000000000002,10240,13.875338753387535,12,,
3,4,12,50,295.3192048870702,296.09999999999883,416.1000000000261,20480,26.528497409326423,12,,
4,3,3,70,161.9599376062619,162.09999999999508,434.70000000003034,1024,1.374496644295302,3,,
5,5,9,1,408.2365057669295,409.0000000000245,465.90000000003744,40960,53.056994818652846,5,,
6,10,3,1,722.5618594390916,723.0000000000958,778.9000000001085,40960,53.056994818652846,2,,
7,7,13,1,640.0605561827242,641.0000000000772,782.3000000001093,20480,27.45308310991957,17,,
8,6,15,80,630.9653157220675,632.0000000000751,787.2000000001104,1024,1.5515151515151515,15,,
9,9,12,80,697.8901898431092,698.0000000000902,897.6000000001355,2048,3.266347687400319,12,,
10,12,8,1,795.6428525937376,796.0000000001124,967.3000000001514,10240,13.264248704663212,8,,
11,8,10,100,694.8651721223733,695.0000000000895,978.700000000154,20480,29.04964539007092,30,,
12,11,8,50,792.9534122257069,794.000000000112,1074.5000000001182,1024,1.5515151515151515,16,,
13,13,9,70,817.8120195101056,818.0000000001174,1095.4000000000992,40960,56.80998613037448,9,,
14,14,12,10,922.7612196323629,923.0000000001413,1113.7000000000826,5120,6.555697823303457,12,,
15,15,12,10,1001.494145056603,1002.0000000001593,1117.3000000000793,40960,65.32695374800637,23,,
16,16,9,100,1026.3967869532853,1027.0000000001614,1296.799999999916,40960,56.80998613037448,9,,
17,19,8,10,1281.803463861198,1282.0999999999294,1317.2999999998974,10240,14.20249653259362,8,,
18,17,3,80,1115.3776575834615,1116.0000000000805,1322.7999999998924,40960,53.056994818652846,3,,
19,18,6,80,1281.1514670057713,1282.0999999999294,1481.599999999748,40960,52.445582586427655,6,,
